frame_index,frame_path,sku_index,name,price_full,price_discounted,taxonomy,other_text
19531,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019531.jpg,1,RYO Korean Herbal Shampoo - Black Bottle,,,Health & Beauty > Hair Care > Shampoo,On-pack: 'RYO' (Korean characters). Endcap shelf shows promo tags like 2/18 and 2/28.
19531,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019531.jpg,2,RYO Korean Herbal Shampoo - Red Bottle,,,Health & Beauty > Hair Care > Shampoo,On-pack: 'RYO'. Cylindrical red pump bottles on endcap.
19531,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019531.jpg,3,RYO Korean Herbal Shampoo - Brown/Amber Bottle,,,Health & Beauty > Hair Care > Shampoo,On-pack: 'RYO'. Amber/copper-toned bottles grouped with RYO line.
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,1,RYO Herbal Shampoo/Conditioner (Black Bottle) 500ml,,2/$17,Beauty & Personal Care > Hair Care,RYO logo on black bottles; multiple variants; shelf tag shows 2/$17
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,2,RYO Herbal Shampoo/Conditioner (Red Bottle) 500ml,,,Beauty & Personal Care > Hair Care,RYO-style red bottles on second shelf; Korean text; price tag not clearly legible
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,3,Unknown Brand HYA Ampoule Facial Sheet Mask 10-Pack,,2/$28,Beauty & Personal Care > Skin Care,Box text: HYA; hyaluronic; shelf tags read 2/28
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,4,Unknown Brand VIT Vitamin Facial Sheet Mask 10-Pack,,2/$28,Beauty & Personal Care > Skin Care,Box text: VIT; yellow variant; shelf tags read 2/28
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,5,Unknown Brand CICA Soothing Facial Sheet Mask 10-Pack,,2/$28,Beauty & Personal Care > Skin Care,Box text: CICA; green calming variant; shelf tags read 2/28
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,6,Unknown Brand EGF Repair Facial Sheet Mask 10-Pack,,2/$28,Beauty & Personal Care > Skin Care,Box text appears as EGF/EGT (purple/red variants); shelf tags read 2/28
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,7,Unknown Brand Hand Mask Treatment 1 Pair,,2/$18,Beauty & Personal Care > Body Care,Packaging shows hands; shelf tags show 2/18
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,8,Unknown Brand Foot Peeling Mask 1 Pair,,2/$18,Beauty & Personal Care > Body Care,Packaging with foot/leaf imagery; shelf tags show 2/18
19516,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019516.jpg,9,Unknown Brand Electric Takoyaki/Griddle Maker,,,Home & Kitchen > Small Appliances,Red box with photo of round-mold electric griddle; price cards nearby not clearly tied to item
19546,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019546.jpg,1,RYO Hair Loss Care Shampoo (Black Bottle),,,Beauty & Personal Care > Hair Care > Shampoo,On-pack: RYO (Korean). Dark purple/black bottles on top-right shelves. Multiple shelf tags; red sale labels visible.
19546,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019546.jpg,2,RYO Damage Care Shampoo (Red Bottle),,,Beauty & Personal Care > Hair Care > Shampoo,On-pack: RYO (Korean). Red variant bottles on right-side shelves; adjacent sale tags.
19546,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019546.jpg,3,RYO Scalp Deep Cleanse Shampoo (Teal/Green Accents),,,Beauty & Personal Care > Hair Care > Shampoo,On-pack: RYO (Korean). Dark bottles with teal/green accents on right-side shelves.
19546,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019546.jpg,4,Kao Liese Creamy Bubble Hair Color Kit (Assorted Shades),,,Beauty & Personal Care > Hair Color,Boxes with model images along the left aisle; recognizable Liese Bubble Hair Color style packaging.
19546,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019546.jpg,5,Milbon Elujuda Hair Treatment Oil 120ml (Assorted Variants),,,Beauty & Personal Care > Hair Care > Treatments,"White boxes with colored panels (yellow, red, purple, blue, green) on the endcap; matching display bottles above."
19590,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019590.jpg,1,Mise En Scene Hello Bubble Foam Color Hair Dye 1 Kit,,,Beauty & Personal Care > Hair Color,HELLO BUBBLE; foam color; assorted shades visible; shelf header: HAIR CARE / 頭髮護理
19590,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019590.jpg,2,Mise En Scene Hello Cream Hair Color 1 Kit,,,Beauty & Personal Care > Hair Color,HELLO CREAM; assorted shades visible; shelf header: HAIR CARE / 頭髮護理
19611,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019611.jpg,1,Mise-en-scène Hello Bubble Foam Color Hair Dye Kit (1 Kit),,,Beauty & Personal Care > Hair Color,HAIR CARE; 頭髮護理
19611,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019611.jpg,2,Liese Creamy Bubble Color Foam Hair Dye (1 Kit),,,Beauty & Personal Care > Hair Color,HAIR CARE; 頭髮護理
19611,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019611.jpg,3,eZn Pudding Hair Color (1 Kit),,,Beauty & Personal Care > Hair Color,HAIR CARE; 頭髮護理
19632,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019632.jpg,1,Mise-en-scène Hello Bubble Foam Color Hair Dye 1 Kit,,,Beauty & Personal Care > Hair Color,"HELLO BUBBLE; Foam Color; multiple shades visible (browns, purple, blue, green). Shelf signage: HAIR CARE / 頭髮護理."
19632,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019632.jpg,2,Kao Liese Creamy Bubble Color Hair Dye 1 Kit,,,Beauty & Personal Care > Hair Color,Liese; Creamy Bubble Color; assorted shades across rows.
19632,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019632.jpg,3,Hoyu Bigen Speedy Hair Color Cream 1 Kit,,,Beauty & Personal Care > Hair Color,Bigen; Speedy; pink packaging; gray coverage hair dye.
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,1,Mise en Scène Hello Bubble Foam Color Hair Dye (Assorted Shades),,,Beauty & Personal Care > Hair Color,HELLO BUBBLE; foam color; multiple shade boxes with model images; Korean/Japanese text
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,2,Shiseido Tsubaki Extra Moist Shampoo Pump Bottle (Red) ~490ml,,,Beauty & Personal Care > Shampoo,Distinctive red TSUBAKI pump bottles grouped on endcap shelf
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,3,Shampoo Pump Bottle (Dark/Brown-Black) – Unknown Brand ~500ml,,,Beauty & Personal Care > Shampoo,Row of dark pump bottles on top endcap shelf; Asian text
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,4,Hair Straightener / Flat Iron – White Box (Unknown Brand),,,Beauty & Personal Care > Hair Styling Tools,Long slim white rectangular boxes stacked horizontally on endcap
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,5,Hair Straightener / Flat Iron – Color Box Variants (Unknown Brand),,,Beauty & Personal Care > Hair Styling Tools,"Tall slim color-accent boxes (yellow, purple, red) on endcap lower shelf"
19574,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019574.jpg,6,Hair Dryer (Red Gradient Box) – Unknown Brand,,,Beauty & Personal Care > Hair Styling Tools,Large red-to-white gradient box with circular vent/fan image on bottom endcap shelf
19677,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019677.jpg,1,"Bee & Flower Hair Conditioner (Yellow Bottle, Red Cap) 500ml",,,Personal Care > Hair Care > Conditioner,蜂花 護髮素 / 护发素; classic yellow bottle with red cap; HAIR CARE aisle
19677,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019677.jpg,2,Kao Liese Creamy Bubble Color Foam Hair Dye 1 Kit,,,Personal Care > Hair Care > Hair Color,Liese; Creamy Bubble Color; foam hair color; various shades visible
19677,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019677.jpg,3,Hoyu Beautylabo Hair Color 1 Kit,,,Personal Care > Hair Care > Hair Color,Beautylabo by Hoyu; pink boxes with model images; multiple shades
19677,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019677.jpg,4,Bigen Men's Speedy Color 1 Kit,,,Personal Care > Hair Care > Hair Color,Men's Bigen; speedy gray coverage; comb-in style packaging
19677,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019677.jpg,5,Schwarzkopf Freshlight Hair Color 1 Kit,,,Personal Care > Hair Care > Hair Color,Freshlight line (Blythe doll artwork) visible among hair dyes; assorted shades
19661,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019661.jpg,1,Mise En Scene Hello Bubble Foam Color 1-Application Kit,,,Beauty & Personal Care > Hair Color,HELLO BUBBLE; foam color hair dye; assorted shades; HAIR CARE / 頭髮護理 aisle signage nearby
19661,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019661.jpg,2,Kao Liese Creamy Bubble Color 1-Application Kit,,,Beauty & Personal Care > Hair Color,Liese; Creamy Bubble Color; foam hair dye; multiple pink boxes; HAIR CARE / 頭髮護理 signage visible
19661,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019661.jpg,3,Hoyu Bigen Speedy Hair Color Cream 1-Application Kit,,,Beauty & Personal Care > Hair Color,Bigen; Speedy; cream color; green box variants; shelf in hair color section
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,1,Shiseido Fino Premium Touch Hair Mask (size not visible),,,Personal Care > Hair Care > Hair Mask,HAIR CARE / 頭髮護理; multiple red tubs; shelf tag snippet: '10+'
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,2,"Shiseido Tsubaki Premium Repair Mask (boxed, size not visible)",,,Personal Care > Hair Care > Hair Mask,Black-and-gold boxed hair mask on upper shelf
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,3,"mise en scène Perfect Serum (Original, size not visible)",,,Personal Care > Hair Care > Hair Serum & Oil,Orange pump bottles grouped on upper-middle shelf
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,4,"Liese Creamy Bubble Color Hair Dye (assorted shades, size not visible)",,,Personal Care > Hair Care > Hair Color,Female model boxes on right section
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,5,Bigen Men's Speedy Color Hair Dye (size not visible),,,Personal Care > Hair Care > Hair Color,Men's hair dye boxes with male model on lower-right
19714,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019714.jpg,6,"Gatsby Set & Keep Hair Spray (Yellow, size not visible)",,,Personal Care > Hair Care > Hair Spray & Styling,Row of yellow-cap aerosol cans on bottom shelf
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,1,Shiseido Ma Chérie Moisture Shampoo Pump Bottle,,,Personal Care > Hair Care > Shampoo,Pink bottle with bow/ribbon motif; Ma Chérie; Moisture
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,2,Shiseido Ma Chérie Moisture Conditioner Pump Bottle,,,Personal Care > Hair Care > Conditioner,Pink bottle with bow/ribbon motif; Ma Chérie; Moisture
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,3,Amino Mason Moist Shampoo Pump Bottle,,,Personal Care > Hair Care > Shampoo,Mason-jar style clear/white bottle; Amino Mason; Moist
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,4,Amino Mason Moist Treatment Pump Bottle,,,Personal Care > Hair Care > Conditioner,Mason-jar style bottle; Amino Mason; Treatment
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,5,Moist Diane Perfect Beauty Extra Damage Repair Shampoo Pump,,,Personal Care > Hair Care > Shampoo,Amber diamond-cut bottle; Diane; Perfect Beauty; Extra Damage Repair
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,6,Moist Diane Perfect Beauty Extra Damage Repair Treatment Pump,,,Personal Care > Hair Care > Conditioner,Amber diamond-cut bottle; Diane; Perfect Beauty; Treatment
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,7,Moist Diane Perfect Beauty Extra Moist & Shine Shampoo Pump,,,Personal Care > Hair Care > Shampoo,Turquoise/teal diamond-cut bottle; Diane; Extra Moist & Shine
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,8,Moist Diane Perfect Beauty Extra Moist & Shine Treatment Pump,,,Personal Care > Hair Care > Conditioner,Turquoise/teal diamond-cut bottle; Diane; Treatment
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,9,Dear Beauté HIMAWARI Sunflower Rich & Repair Shampoo Refill Pouch,,,Personal Care > Hair Care > Shampoo,Yellow refill pouch with sunflower graphic; HIMAWARI; Rich & Repair
19864,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019864.jpg,10,Dear Beauté HIMAWARI Sunflower Rich & Repair Conditioner Refill Pouch,,,Personal Care > Hair Care > Conditioner,Yellow refill pouch with sunflower graphic; HIMAWARI; Rich & Repair
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,1,BOTANIST Botanical Shampoo 490ml Pump,,,Health & Beauty > Hair Care > Shampoo,BOTANIST; Shampoo; SALE tags visible; HAIRCARE aisle signage
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,2,BOTANIST Botanical Treatment (Conditioner) 490g Pump,,,Health & Beauty > Hair Care > Conditioner,BOTANIST; Treatment; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,3,Kose Je l'aime Amino Shampoo 480ml,,,Health & Beauty > Hair Care > Shampoo,Je l'aime; AMINO; pastel gradient clear bottles; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,4,Kose Je l'aime Amino Treatment 480ml,,,Health & Beauty > Hair Care > Conditioner,Je l'aime; AMINO; treatment/conditioner; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,5,Shiseido Tsubaki Premium Repair Shampoo (Red Bottle) 490ml,,,Health & Beauty > Hair Care > Shampoo,TSUBAKI; Premium; red pump bottles; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,6,Shiseido Tsubaki Premium Repair Conditioner (Red Bottle) 490ml,,,Health & Beauty > Hair Care > Conditioner,TSUBAKI; Premium; red pump bottles; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,7,Moist Diane Extra Damage Repair Shampoo 450ml,,,Health & Beauty > Hair Care > Shampoo,Diane; EXTRA; Damage Repair; diamond-pattern bottle; SALE
19941,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019941.jpg,8,Moist Diane Extra Damage Repair Treatment 450ml,,,Health & Beauty > Hair Care > Conditioner,Diane; EXTRA; Damage Repair; diamond-pattern bottle; SALE
19748,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019748.jpg,1,Diane Perfect Beauty Extra Damage Repair Pump Bottle 450ml,,,Personal Care > Hair Care,Moist Diane; Extra Damage Repair; pump bottle; HAIR CARE aisle; SALE tags visible nearby
